Algorithm,Dataset,Time_Elapsed,Best_Value,Round,Category
sa,dag202_MEDIUM_2,1048.170105457306,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1058.1733994483948,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1068.182847738266,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1078.184562921524,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1088.1914973258972,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1098.192752122879,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1108.198542356491,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1118.2062118053436,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1128.2151184082031,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1138.2152104377749,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1148.227770805359,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1158.2332937717438,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1168.2429580688477,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1178.24968791008,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1188.2512052059174,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1198.2549657821655,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1208.2586784362793,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1218.2652704715729,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1228.2703020572662,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1238.2771575450895,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1248.281723737717,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1258.2882344722748,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1268.2928578853607,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1278.2955741882324,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1288.3024644851685,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1298.3058152198792,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1308.318440914154,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1318.322481393814,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1328.3272740840912,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1338.336937904358,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1348.3410232067108,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1358.3478758335114,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1368.353012561798,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1378.3582336902618,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1388.3669438362122,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1398.376797914505,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1408.3844559192655,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1418.3888278007507,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1428.3923389911652,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1438.3959667682648,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1448.398595571518,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1458.4059491157532,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1468.4212634563446,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1478.4308371543884,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1488.4423608779907,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1498.4459774494171,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1508.4490175247192,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1518.4504749774933,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1528.4561212062836,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1538.4624090194702,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1548.4705510139463,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1558.4709293842316,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1568.4840953350067,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1578.4847633838654,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1588.4892055988312,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1598.5011653900146,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1608.512555360794,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1618.51660490036,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1628.517020225525,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1638.524766206741,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1648.5365290641785,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1658.5456926822662,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1668.548439025879,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1678.5534975528717,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1688.5612287521362,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1698.564150094986,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1708.5700390338898,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1718.5707881450653,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1728.5734014511108,1239894.5799000452,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1732.3391501903534,1240653.0787000093,20.0,dag202_MEDIUM
sa,dag202_MEDIUM_2,1742.3427364826202,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1752.3490748405457,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1762.3509650230408,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1772.3583643436432,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1782.363158941269,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1792.3710029125214,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1802.3769998550413,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1812.377341032028,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1822.3857953548431,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1832.3912348747251,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1842.396276473999,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1852.404299736023,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1862.4075243473053,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1872.413264989853,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1882.4150741100311,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1892.418992996216,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1902.4213716983795,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1912.4218633174896,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1922.4298355579376,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1932.433756828308,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1942.4417870044708,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1952.4432384967804,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1962.4496467113493,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1972.4543776512144,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1982.471499204636,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,1992.4826135635376,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2002.485239505768,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2012.4860575199127,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2022.491356611252,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2032.4931190013883,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2042.4987607002256,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2052.5064067840576,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2062.5285906791687,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2072.5405526161194,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2082.548840522766,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2092.553180217743,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2102.555552721024,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2112.559032440185,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2122.561938762665,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2132.5669424533844,1240653.0787000093,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2142.0254311561584,1241043.1862000255,25.0,dag202_MEDIUM
sa,dag202_MEDIUM_2,2152.029909849167,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2162.036515235901,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2172.038576602936,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2182.0404512882237,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2192.0465383529663,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2202.05415058136,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2212.0547001361847,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2222.0630724430084,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2232.06942987442,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2242.0707206726074,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2252.076759576797,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2262.084145307541,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2272.0920119285583,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2282.0980095863342,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2292.104910135269,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2302.1094295978546,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2312.12485575676,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2322.135608673096,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2332.1397030353546,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2342.1469519138336,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2352.148647069931,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2362.157476663589,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2372.158055782318,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2382.158515691757,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2392.167913675308,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2402.1714634895325,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2412.1793744564056,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2422.183514595032,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2432.1893746852875,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2442.193024158478,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2452.1962518692017,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2462.198031425476,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2472.20954823494,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2482.2188975811005,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2492.220109462738,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2502.226972103119,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2512.229670524597,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2522.230393886566,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2532.231758594513,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2542.8263177871704,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2552.8394231796265,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2562.8412792682648,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2572.845269203186,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2582.847421646118,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2592.854583978653,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2602.8590807914734,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2612.8637659549718,1241043.1862000255,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2616.54558467865,1242183.4764000175,31.0,dag202_MEDIUM
sa,dag202_MEDIUM_2,2626.5508954524994,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2636.5615656375885,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2646.5620188713074,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2656.568639278412,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2666.5744018554688,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2676.577208280564,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2686.5873131752014,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2696.5889933109283,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2706.590882778168,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2716.5995075702667,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2726.602043390274,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2736.6043944358826,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2746.6084866523743,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2756.617053747177,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2766.622885465622,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2776.642277240753,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2786.653448820114,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2796.658573627472,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2806.659215927124,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2816.6628482341766,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2826.6641261577606,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2836.6692531108856,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2846.6700963974,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2856.6721839904785,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2866.6776728630066,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2876.6778135299683,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2886.68660402298,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2896.6938190460205,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2906.701236009598,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2916.701707839966,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2926.7020807266235,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2936.709217309952,1242183.4764000175,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2939.9034304618835,1243066.2688000184,35.0,dag202_MEDIUM
sa,dag202_MEDIUM_2,2949.9110186100006,1243066.2688000184,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2959.911965608597,1243066.2688000184,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2969.915949344635,1243066.2688000184,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2979.921263694763,1243066.2688000184,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2989.9221665859222,1243066.2688000184,,dag202_MEDIUM
sa,dag202_MEDIUM_2,2999.925160169601,1243066.2688000184,,dag202_MEDIUM
sa,dag202_MEDIUM_2,3000.0074923038483,1243066.2688000184,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,0.0,-inf,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,29.012497425079346,-1798754.791299968,1.0,dag202_MEDIUM
sasa,dag202_MEDIUM_2,39.06061410903931,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,49.07708382606506,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,59.10005807876587,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,69.12659907341003,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,79.13571238517761,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,89.16342377662659,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,99.18810176849364,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,109.21569108963013,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,119.23559665679932,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,129.2579619884491,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,139.2709469795227,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,149.2722554206848,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,159.29071617126465,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,169.3000636100769,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,179.32696056365967,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,189.36097502708435,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,199.3657350540161,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,209.38768243789676,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,219.4094858169556,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,229.45046830177307,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,239.4686477184296,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,249.469183921814,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,259.48130106925964,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,269.5022678375244,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,279.5291540622711,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,289.5294251441956,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,299.5536925792694,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,309.5820724964142,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,319.60127425193787,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,329.6210837364197,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,339.66539907455444,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,349.6724669933319,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,359.7151117324829,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,369.7341725826264,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,379.7644393444061,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,389.7748649120331,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,399.78408575057983,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,409.785882472992,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,419.8287193775177,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,429.86721420288086,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,439.89993119239807,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,449.90443754196167,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,459.9188995361328,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,469.9366750717163,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,479.97592425346375,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,489.98359990119934,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,500.0063977241516,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,510.0074045658112,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,520.0395367145538,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,530.0440323352814,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,540.0697433948517,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,550.0845551490784,-1798754.791299968,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,550.3690690994263,1361156.7037008104,1.0,dag202_MEDIUM
sasa,dag202_MEDIUM_2,560.426082611084,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,570.4490630626678,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,580.4698390960693,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,590.4862468242645,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,600.5220775604248,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,610.5490465164185,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,620.5724496841431,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,630.5981106758118,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,640.6021592617035,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,650.6165075302124,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,660.6344950199127,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,670.6394515037537,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,680.6735632419586,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,690.7210867404938,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,700.7498981952667,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,710.7686536312103,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,720.7692098617554,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,730.8009417057037,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,740.8415637016296,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,750.8426733016968,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,760.8483889102936,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,770.8886213302612,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,780.9287066459656,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,790.940271615982,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,800.9632227420807,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,810.9752233028412,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,820.994833946228,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,831.029580116272,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,841.0598266124725,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,851.0634627342224,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,861.0988841056824,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,871.143426656723,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,881.1492834091187,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,891.1563198566437,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,901.1773240566254,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,911.1994304656982,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,921.225828886032,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,931.2310593128204,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,941.2435991764067,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,951.279416322708,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,961.2874970436096,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,971.3073375225068,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,981.3359405994416,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,991.380393266678,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,1001.412281036377,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,1011.43958902359,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,1021.4685831069946,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,1031.4849095344543,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,1041.513620376587,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,1052.6415915489197,1361156.7037008104,,dag202_MEDIUM
sasa,dag202_MEDIUM_2,1062.6492445468905,1361156.7037008104,,dag202_MEDIUM
