source,target,cost
66310,59747,0.0
66310,59761,0.0
66310,59804,0.0
66310,59794,0.0
777,74186,0.0
777,109327,0.0
777,108265,0.0
777,120714,0.0
777,105658,0.0
777,78093,0.0
777,108582,0.0
778,78133,0.0
778,571,0.0
778,41911,0.0
778,29979,0.0
778,42255,0.0
779,120715,0.0
779,74186,0.0
779,109327,0.0
779,108265,0.0
779,120714,0.0
779,105658,0.0
781,116167,0.0
781,118879,0.0
781,54748,0.0
781,54749,0.0
783,87149,0.0
783,89791,0.0
788,1017,0.0
788,37400,0.0
788,120172,0.0
788,789,0.0
788,104927,0.0
788,104929,0.0
788,104947,0.0
789,120160,0.0
789,82774,0.0
789,49322,0.0
789,85080,0.0
66326,59747,0.0
66326,59761,0.0
66326,59779,0.0
66326,59794,0.0
66327,59870,0.0
66327,59873,0.0
66327,59893,0.0
66327,59821,0.0
794,30336,0.0
794,88054,0.0
794,51734,0.0
794,418,0.0
794,93889,0.0
794,89258,0.0
794,112128,0.0
66330,59799,0.0
66330,59830,0.0
66330,59858,0.0
66330,59870,0.0
66330,59873,0.0
66330,59893,0.0
66330,59821,0.0
797,2918,0.0
797,30774,0.0
797,89012,0.0
797,317,0.0
797,2948,0.0
797,3824,0.0
798,102881,0.0
798,102882,0.0
798,102883,0.0
799,798,0.0
799,22940,0.0
799,41609,0.0
799,41965,0.0
800,43008,0.0
801,7425,0.0
801,800,0.0
801,17579,0.0
801,41778,0.0
802,36553,0.0
802,82480,0.0
802,36439,0.0
802,82367,0.0
802,35795,0.0
803,36553,0.0
803,82480,0.0
803,82362,0.0
803,82367,0.0
803,35795,0.0
809,76037,0.0
809,23147,0.0
809,681,0.0
66347,59804,0.0
66347,59830,0.0
66347,59858,0.0
66347,59870,0.0
66347,59821,0.0
815,26770,0.0
815,51292,0.0
815,49908,0.0
815,49924,0.0
815,49932,0.0
815,49909,0.0
816,84324,0.0
816,84580,0.0
816,84607,0.0
816,501,0.0
816,82338,0.0
816,82392,0.0
818,82579,0.0
818,51093,0.0
818,51094,0.0
818,55476,0.0
818,88112,0.0
818,31476,0.0
820,333,0.0
820,334,0.0
820,81135,0.0
820,335,0.0
820,336,0.0
820,31863,0.0
821,333,0.0
821,334,0.0
821,81135,0.0
821,335,0.0
821,336,0.0
66356,59830,0.0
66356,59858,0.0
66356,59870,0.0
66356,59873,0.0
66356,59893,0.0
66356,59821,0.0
824,31833,0.0
824,8808,0.0
824,80984,0.0
824,16149,0.0
824,31920,0.0
824,36160,0.0
824,825,0.0
825,8252,0.0
825,80737,0.0
825,31899,0.0
825,820,0.0
825,32124,0.0
825,821,0.0
842,1457,0.0
842,28701,0.0
842,95509,0.0
842,10494,0.0
842,10497,0.0
848,23568,0.0
848,49917,0.0
848,50989,0.0
848,89456,0.0
848,91812,0.0
848,93094,0.0
856,51875,0.0
856,1286,0.0
856,108573,0.0
856,109218,0.0
66393,59830,0.0
66393,59858,0.0
66393,59873,0.0
66393,59893,0.0
66393,59821,0.0
867,53355,0.0
867,48982,0.0
867,1955,0.0
66403,59830,0.0
66403,59858,0.0
66403,59870,0.0
66403,59873,0.0
66403,59893,0.0
870,1612,0.0
870,1613,0.0
870,1614,0.0
871,1617,0.0
66408,61877,0.0
66408,61853,0.0
66408,61918,0.0
66408,61865,0.0
66411,61877,0.0
66411,61853,0.0
66411,61918,0.0
66411,61865,0.0
881,285,0.0
881,4689,0.0
881,116332,0.0
882,108581,0.0
882,40209,0.0
882,104710,0.0
882,104684,0.0
882,109277,0.0
882,5423,0.0
882,95914,0.0
883,112059,0.0
883,80664,0.0
883,112060,0.0
883,551,0.0
883,112061,0.0
883,80685,0.0
883,41985,0.0
884,883,0.0
884,80663,0.0
884,74276,0.0
885,120229,0.0
885,38887,0.0
885,120315,0.0
885,120228,0.0
885,553,0.0
885,38888,0.0
885,95675,0.0
66430,61877,0.0
66430,61853,0.0
66430,61918,0.0
66430,61865,0.0
66431,61853,0.0
66431,61918,0.0
66431,61865,0.0
896,116671,0.0
896,4294,0.0
896,81561,0.0
896,81552,0.0
896,117147,0.0
896,6729,0.0
896,3053,0.0
896,83079,0.0
896,87959,0.0
900,21782,0.0
900,2713,0.0
900,37266,0.0
900,18416,0.0
900,113754,0.0
900,111789,0.0
900,106951,0.0
902,1617,0.0
903,1617,0.0
66440,61877,0.0
66440,61853,0.0
66440,61918,0.0
66440,61865,0.0
905,86292,0.0
905,2744,0.0
905,302,0.0
905,2750,0.0
905,1015,0.0
905,46467,0.0
905,96083,0.0
922,12917,0.0
922,45113,0.0
922,45114,0.0
922,47717,0.0
922,88836,0.0
923,3930,0.0
923,44333,0.0
923,80934,0.0
923,17014,0.0
923,80933,0.0
928,679,0.0
928,680,0.0
928,42181,0.0
928,96741,0.0
928,40562,0.0
928,40563,0.0
928,78125,0.0
951,53815,0.0
951,46255,0.0
951,53480,0.0
951,46163,0.0
951,607,0.0
951,54350,0.0
954,23001,0.0
954,103061,0.0
954,119811,0.0
954,118527,0.0
954,50891,0.0
954,608,0.0
66491,61877,0.0
66491,61853,0.0
66491,61865,0.0
66492,61877,0.0
66492,61918,0.0
957,114371,0.0
957,114372,0.0
957,114373,0.0
957,114374,0.0
957,114376,0.0
957,114377,0.0
957,113435,0.0
956,90843,0.0
956,51553,0.0
956,90871,0.0
956,51556,0.0
66508,60010,0.0
66508,60019,0.0
66508,60021,0.0
